Cre01.g055050.t1.2	g4512.t1	
Cre01.g040600.t1.1	g4513.t1	
Cre01.g029450.t1.1	g4517.t1	
Cre09.g408464.t1.1	g4518.t1	
Cre14.g620350.t1.2	g451.t1	
Cre12.g559800.t1.2	g4521.t1	
Cre16.g659400.t1.1	g4522.t1	
Cre16.g659400.t1.1	g4522.t2	
Cre04.g217915.t1.1	g4525.t1	Formate nitrite transporter, NCBI Accession number AY612643 Formate nitrite transporter, NCBI Accession number AY612643
Cre14.g619825.t1.1	g4526.t1	
Cre12.g541352.t1.1	g4531.t1	Triacylglycerol lipase
Cre12.g541352.t1.1	g4531.t1	Triacylglycerol lipase
Cre14.g614100.t1.2	g4533.t1	Dolichyl-diphosphooligosaccharide-protein glycosyltransferase (DDOST) (a glycosyl transferase), also known as oligosaccharyltransferase (EC 2.4.1.119)
Cre01.g026650.t1.2	g4534.t1	
Cre13.g586916.t1.1	g4535.t1	
Cre09.g389400.t1.1	g4539.t1	
Cre01.g004300.t1.2	g453.t1	Asparagine synthase (glutamine-hydrolyzing). Previously annotated as ASNS
Cre10.g436850.t1.2	g4540.t1	
Cre01.g025900.t1.2	g4541.t1	
Cre01.g042550.t1.1	g4542.t1	
Cre10.g439650.t1.2	g4543.t1	Expressed Protein. Similar to COG8/Dor1p, component of oligomeric golgi complex 8, involved in vesicle tethering and other Golgi functions
Cre02.g083354.t1.2	g4545.t1	
Cre01.g063632.t1.1	g4547.t1	
Cre14.g614400.t1.1	g4548.t1	
Cre12.g547300.t1.1	g4550.t1	
Cre17.g725100.t1.2	g4552.t1	
Cre07.g347400.t1.2	g4553.t1	
Cre01.g049450.t1.2	g4554.t1	
Cre06.g309450.t1.2	g4555.t1	
Cre17.g721500.t1.2	g4556.t1	Granule-bound starch synthase I, catalyses the transfer of the glucosyl moiety of the ADP-glucose to the non-reducing end of a pre-existing alpha 1,4 linked chain. (gi 8573760) (AAC17969); described by Wattebled et al. 2002 [PMID:12153578]. Low-CO2 induci
Cre01.g025050.t1.2	g4557.t1	
Cre01.g024950.t1.2	g4558.t1	
Cre10.g462950.t1.2	g455.t1	Chloroplast ribosomal protein L33, imported to chloroplast; Chloroplast large ribosomal subunit protein L33
Cre17.g720950.t1.1	g4560.t1	
Cre01.g032800.t1.2	g4561.t1	
Cre01.g032800.t1.2	g4561.t1	
Cre16.g695100.t1.1	g4564.t1	
Cre03.g177200.t1.2	g4566.t1	RNA-binding protein of the CELF (CUGBP-ETR-3-like factors) family containing three RRM domains; spacer between RRM 2 and RRM 3 is rich in Met and Gly; subunit of the circadian RNA-binding protein CHLAMY1 [PMID: 15190002]. Functional analysis by Voytsekh -
Cre17.g747347.t1.1	g4567.t1	
Cre17.g738350.t1.2	g456.t1	
Cre17.g726750.t1.2	g4571.t1	3-deoxy-D-arabino-heptulosonate 7-phosphate (DAHP) synthetase (EC 2.5.1.54); predicted mitochondrial by Target-P, but plastidic by homology. Catalyzes the first step of the shikimate pathway (PMID: 12242393; PMID: 16963634). Previously annotated as SHKA
Cre14.g613400.t1.2	g4574.t1	Found in basal body proteome [PMID: 15964273].
Cre01.g038850.t1.1	g4575.t1	
Cre01.g028500.t1.2	g4576.t1	
Cre12.g495100.t1.2	g4578.t1	Myb-like DNA binding domain and coiled-coil domain containing transcription factor required for phosphate deficiency-inducible gene expression; nuclear-localized [AF174480 (mRNA), AF174532 (gene); PMID: 10611385]
Cre07.g339450.t1.1	g4580.t1	
Cre03.g189700.t1.2	g4581.t1	
Cre10.g465900.t1.2	g4583.t1	P34 cdc2/CDK1 ortholog; cyclin dependent kinase; orthologous to plant CDKA, animal CDK1; PSTAIRE motif. Putative function in G1/S and G2/M
Cre06.g264350.t1.2	g4584.t1	Chloroplast ribosomal protein L13, imported to chloroplast; Chloroplast large ribosomal subunit protein L13
Cre12.g491050.t1.2	g4586.t1	Ribonucleotide reductase (RNR), small subunit. Previously annotated as RIR2A. Identified by Abe et al. 2004 [PMID: 15459796] as NSG2, a gene expressed during nitrogen-starved gametogenesis.
Cre06.g272000.t1.1	g4587.t1	
Cre06.g278175.t1.1	g4589.t1	
Cre08.g373916.t1.1	g458.t1	
Cre12.g525200.t1.2	g4590.t1	Structural Component of C/D snoRNPs. Required for pre-Ribosomal RNA processing and snoRNA guided pre-rRNA methylation
Cre06.g251600.t1.2	g4591.t1	Eukaryotic translation initiation factor 5. Catalyzes the hydrolysis of GTP bound to the 40S ribosomal initiation complex (40S.mRNA.Met-tRNA[F].eIF-2.GTP) with the subsequent joining of a 60S ribosomal subunit resulting in the release of eIF-2 and the gu
Cre06.g251600.t1.2	g4591.t2	Eukaryotic translation initiation factor 5. Catalyzes the hydrolysis of GTP bound to the 40S ribosomal initiation complex (40S.mRNA.Met-tRNA[F].eIF-2.GTP) with the subsequent joining of a 60S ribosomal subunit resulting in the release of eIF-2 and the gu
Cre06.g250350.t1.2	g4592.t1	
Cre06.g263100.t1.1	g4593.t1	
Cre01.g055408.t1.1	g4595.t1	
Cre17.g719900.t1.2	g4596.t1	Catalytic Isoform 3. COG0574, PpsA, Phosphoenolpyruvate synthase/pyruvate phosphate dikinase [Carbohydrate transport and metabolism]. pfam00686, CBM_20, Starch binding domain.
Cre17.g700100.t1.1	g4597.t1	
Cre06.g278177.t1.1	g4598.t1	
Cre06.g278177.t1.1	g4599.t1	
Cre06.g280050.t1.2	g459.t1	Homologue of yeast Xrn1p and Rat1p, which are the cytoplasmic and the nuclear 5'->3' exoribonuclease. Tge nuclear Rat1p is involved in transcription termination by RNA polymerase II. Although several genes are found for 5'->3' exoribonuclease in other org
Cre04.g222800.t1.2	g4600.t1	Limiting CO2-inducible gene homologous to limiting-CO2 inducible proteins LCIC, LCIB [PMID: 15235119] and to LCIE [PMID 16777959]; part of the CAH1/2 cluster of inversely repeated CO2 responsive genes; LCID and CCP2 are located in head-to-head orientation
Cre04.g223300.t1.2	g4601.t1	Low-CO2-inducible 36kDa chloroplast envelope protein (LIP36-1), CO2-responsive gene; related to mitochondrial carriers; Chen et al. 1997 [PMID: 9159951]. CCP1 and LCIE are located in head-to-head orientation; regulated by CCM1 [PMID: 15235119]. Acclimatio
Cre06.g278189.t1.1	g4603.t1	
Cre16.g663750.t1.1	g4605.t1	
Cre10.g420900.t1.2	g4606.t1	
Cre01.g012200.t1.1	g4609.t1	
Cre16.g663750.t1.1	g4610.t1	
Cre17.g718350.t1.2	g4611.t1	Expressed Protein. Similar to the Beta subunit of the Signal Recognition Particle (SRP) Receptor. Involved in Protein Translocation across the ER membrane. Previously annotated as SRRB1
Cre11.g467591.t1.1	g4616.t1	
Cre17.g746247.t1.1	g4617.t1	
Cre17.g746247.t1.1	g4617.t1	
Cre05.g245450.t1.2	g4618.t1	Ubiquinone/menaquinone biosynthesis methyltransferase. Previously annotated as COQ5A
Cre14.g618860.t1.1	g461.t1	
Cre03.g200350.t1.2	g4620.t1	
Cre05.g236216.t1.1	g4621.t1	
Cre12.g502950.t1.1	g4622.t1	
Cre01.g031500.t1.2	g4623.t1	
Cre12.g510000.t1.2	g4625.t1	
Cre17.g747297.t1.1	g4626.t1	
Cre01.g035000.t1.2	g4627.t1	
Cre07.g332450.t1.2	g4628.t1	
Cre01.g004350.t1.2	g4629.t1	
Cre14.g625000.t1.1	g462.t1	
Cre12.g489700.t1.2	g4632.t1	Ornithine carbamoyltransferase (OTC) (ARG3 in yeast); chloroplast-targeted (by homology to At1g75330); arg4 is probably a mutant in that gene; note however that arg4 is not rescued by citrulline, whereas an OTC mutant should be.
Cre11.g474700.t1.1	g4634.t1	
Cre13.g567300.t1.1	g4635.t1	
Cre09.g399067.t1.1	g4636.t1	
Cre17.g697500.t1.1	g4637.t1	
Cre08.g383702.t1.1	g4640.t1	
Cre08.g383702.t1.1	g4640.t1	
Cre17.g699000.t1.2	g4646.t1	Putative phosphate acetyltransferase (EC 2.3.1.8); phosphotransacetylase; similarity to prokaryotic phosphate acetyltransferase (e.g., Desulfovibrio GenBank AAS97500)
Cre17.g699000.t1.2	g4646.t2	Putative phosphate acetyltransferase (EC 2.3.1.8); phosphotransacetylase; similarity to prokaryotic phosphate acetyltransferase (e.g., Desulfovibrio GenBank AAS97500)
Cre17.g709850.t1.2	g4647.t1	Acetate Kinase (EC 2.7.2.1); Acetokinase; compartmentation unclear
Cre09.g396700.t1.2	g4648.t1	Acetate Kinase; Acetokinase; Potential N-terminal organelle targeting sequence
Cre13.g582600.t1.2	g4650.t1	
Cre12.g535900.t1.1	g4651.t1	Expressed Protein. ARF-like GTPase, involved in vesicle trafficking in the late secretory system. Called ARFE group in Arabidopsis
Cre12.g528400.t1.1	g4653.t1	
Cre10.g443050.t1.2	g4654.t1	
Cre12.g529200.t1.1	g4657.t1	
Cre16.g679669.t1.1	g4659.t1	4-diphosphocytidyl-2C-methyl-D-erythritol synthase (2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase) (MEP cytidylyltransferase) (MCT) (ispD) (ygbP), chloroplast precursor
Cre01.g031300.t1.1	g465.t1	
Cre13.g579550.t1.1	g4662.t1	Conserved expressed protein of unknown function; some similarity to protein of unknown function in Arabidopsis
Cre10.g446500.t1.1	g4664.t1	
Cre12.g494000.t1.2	g4667.t1	Conserved, expressed protein with meprin and TRAF homology domain
Cre04.g220700.t1.2	g4668.t1	Possible role in mitotic regulation. Note that the ALK1 model (originally called CALK) and several other kinase models in the genome are much weaker hits to the aurora family.
Cre03.g206900.t1.1	g466.t1	
Cre16.g662200.t1.1	g4671.t1	
Cre12.g495100.t1.2	g4672.t1	Myb-like DNA binding domain and coiled-coil domain containing transcription factor required for phosphate deficiency-inducible gene expression; nuclear-localized [AF174480 (mRNA), AF174532 (gene); PMID: 10611385]
Cre10.g433000.t1.1	g4675.t1	
Cre12.g484050.t1.2	g4679.t1	Cytosolic 80S ribosomal protein L36; Cytosolic 60S large ribosomal subunit protein L36
Cre02.g119450.t1.2	g467.t1	
Cre03.g187450.t1.2	g4680.t1	Ribose-5-phosphate isomerase (EC 5.3.1.6), pentose phosphate isomerase; likely plastid precursor based on putative organelle-targeting N-terminal sequence and similarity to spinach plastid ribose phosphate isomerase (GenBank AAL77589)
Cre12.g559800.t1.2	g4682.t1	
Cre14.g625400.t1.1	g4684.t1	26S proteasome regulatory complex, base subcomplex, ATPase RPT1 (subunit 7)
Cre09.g414800.t2.1	g4686.t1	
Cre06.g289450.t1.1	g4687.t1	
Cre06.g289450.t1.1	g4687.t1	
Cre06.g300600.t1.1	g4688.t1	
Cre06.g280550.t1.1	g4690.t1	
Cre03.g176050.t1.2	g4691.t1	
Cre04.g222950.t1.2	g4693.t1	
Cre01.g042850.t1.2	g4697.t1	
Cre04.g213500.t1.1	g4698.t1	
Cre04.g213500.t1.1	g4698.t1	
Cre09.g405900.t1.1	g469.t1	
Cre08.g361300.t1.1	g46.t1	
Cre17.g697624.t1.2	g4700.t1	
Cre07.g333450.t1.2	g4702.t1	
Cre16.g648900.t1.1	g4703.t1	
Cre16.g648900.t1.1	g4703.t2	
Cre01.g044100.t1.2	g4707.t1	Beta-Amylase (alpha 1,4-glucan maltohydrolase; EC 3.2.1.2) hydrolyzes the alpha 1,4-glucosidic linkages of starch from the nonreducing ends. Previously annotated as AMYB3
Cre01.g044100.t1.2	g4707.t1	Beta-Amylase (alpha 1,4-glucan maltohydrolase; EC 3.2.1.2) hydrolyzes the alpha 1,4-glucosidic linkages of starch from the nonreducing ends. Previously annotated as AMYB3
Cre01.g044100.t1.2	g4707.t2	Beta-Amylase (alpha 1,4-glucan maltohydrolase; EC 3.2.1.2) hydrolyzes the alpha 1,4-glucosidic linkages of starch from the nonreducing ends. Previously annotated as AMYB3
Cre01.g044100.t1.2	g4707.t2	Beta-Amylase (alpha 1,4-glucan maltohydrolase; EC 3.2.1.2) hydrolyzes the alpha 1,4-glucosidic linkages of starch from the nonreducing ends. Previously annotated as AMYB3
Cre01.g044100.t1.2	g4707.t3	Beta-Amylase (alpha 1,4-glucan maltohydrolase; EC 3.2.1.2) hydrolyzes the alpha 1,4-glucosidic linkages of starch from the nonreducing ends. Previously annotated as AMYB3
Cre01.g044100.t1.2	g4707.t3	Beta-Amylase (alpha 1,4-glucan maltohydrolase; EC 3.2.1.2) hydrolyzes the alpha 1,4-glucosidic linkages of starch from the nonreducing ends. Previously annotated as AMYB3
Cre10.g461500.t1.2	g4708.t1	
Cre10.g461500.t1.2	g4708.t1	
Cre10.g441000.t1.2	g470.t1	
Cre10.g428400.t1.1	g4711.t1	RNA Pseudouridine synthase, putative, possibly targeted to the mitochondria. Also contains a motif RluA found on 23S RNA-specific pseudouridine synthase.
Cre17.g740470.t1.1	g4712.t1	
Cre01.g043350.t1.2	g4713.t1	Chlorophyllide a oxygenase; chlorophyll b synthase [GI:61742125; PMID: 15849308]; Predicted chloroplast transit peptide 1-29. Previously annotated as CAO. The cbn1 mutants are alleles at this locus [PMID: 10982457].
Cre07.g325762.t1.1	g4715.t1	
Cre07.g341650.t1.2	g471.t1	
Cre02.g088200.t1.2	g4724.t1	Protein disulfide isomerase 1 (CrPDI1 [PMID: 16143836]. Located in the chloroplast and the endoplasmic reticulum. The Rb60 protein is part of a complex involved in the control of psbA mRNA translation by light [PMID: 1721866, PMID: 7798310, PMID: 8668172,
Cre06.g296400.t1.2	g4725.t1	
Cre13.g575800.t1.2	g4726.t1	Indole-3-glycerol phosphate synthase (EC 4.1.1.48) (IGPS; trpC); involved in tryptophan biosynthesis
Cre11.g478128.t1.1	g472.t1	
Cre11.g467630.t1.1	g4730.t1	Amidase-like; high similarity to the amidase domain of Toc64 (Oep64) from Pisum sativum (AAF62870), Arabidopsis thaliana (NP_188424) and Physcomitrella patens (AAS47584, AAS47585); however lacks tetratricopeptide (TPR) motifs at C-termini; TargetP predict
Cre09.g400997.t1.1	g4735.t1	
Cre12.g555850.t1.1	g4738.t1	
Cre09.g400997.t1.1	g4739.t1	
Cre08.g365550.t1.1	g4740.t1	
Cre02.g088900.t1.2	g4745.t1	Chloroplast ribosomal protein L1, imported to chloroplast; Chloroplast large ribosomal subunit protein L1
Cre08.g365632.t1.1	g4748.t1	
Cre03.g148500.t1.2	g4749.t1	
Cre17.g731850.t1.2	g474.t1	
Cre01.g028250.t1.2	g4751.t1	Putative lysophospholipase, glycerol-ester acylhydrolase (acylglycerol lipase) with alpha/beta hydrolase fold. Previously annotated as DBP2
Cre02.g092500.t1.1	g4754.t1	Putative regulator of nonsense transcripts 1 (UPF1). Part of a post-splicing multiprotein complex involved in both mRNA nuclear export and mRNA surveillance. Cytoplasmic localization. High homology to Arabidopsis thaliana accession. Forms a Òsurveillance
Cre11.g467550.t1.2	g4757.t1	
Cre12.g515850.t1.2	g4758.t1	Proliferating Cell Nuclear Antigen (PCNA) homolog
Cre17.g720250.t1.2	g475.t1	Chlorophyll a-b binding protein of photosystem II. Protein product also known as CP29
Cre10.g463550.t1.1	g4762.t1	
Cre10.g463550.t1.1	g4762.t2	
Cre05.g245900.t1.2	g4765.t1	Branched-chain amino acid aminotransferase (BCAT1) (EC:2.6.1.42); similar to rice BCAT (GenBank NP_912527); predicted mitochondrial by Target-P; localization by homology is ambiguous
Cre05.g233305.t1.1	g4766.t1	
Cre05.g233305.t1.1	g4766.t2	
Cre04.g229948.t1.1	g476.t1	
Cre12.g519350.t1.2	g4773.t1	
Cre10.g457500.t1.1	g4774.t1	
Cre02.g141550.t1.2	g4775.t1	
Cre08.g358526.t1.1	g4776.t1	ADP,ATP carrier protein; belongs to a plant-specific transporter family; most abundantly expressed isoform in a three-member family ADP,ATP carrier protein; belongs to a plant-specific transporter family; most abundantly expressed isoform in a three-member family
Cre03.g194100.t1.2	g4780.t1	MAPKKK3; MAP (Mitogen-Activated) Kinase Kinase Kinase Homolog 3; MEK Kinase 3; MAP3K3
Cre13.g580500.t1.1	g4781.t1	
Cre09.g402997.t1.1	g4782.t1	
Cre13.g591501.t1.1	g4783.t1	
Cre12.g529350.t1.1	g4786.t1	
Cre10.g459450.t1.2	g4787.t1	
Cre03.g172150.t1.2	g478.t1	
Cre01.g002350.t1.1	g4790.t1	
Cre03.g158350.t1.2	g4791.t1	
Cre11.g475450.t1.2	g4792.t1	
Cre10.g436500.t1.2	g4793.t1	
Cre03.g162701.t1.1	g4794.t1	
Cre13.g579800.t1.2	g4798.t1	
Cre16.g665364.t1.1	g479.t1	
Cre06.g266416.t1.1	g4803.t1	
Cre06.g266416.t1.1	g4803.t2	
Cre07.g325723.t1.1	g4804.t1	
Cre17.g719250.t1.1	g4807.t1	
Cre01.g034150.t1.1	g4808.t1	
Cre05.g241639.t1.1	g4809.t1	
Cre16.g665364.t1.1	g480.t1	
Cre17.g742550.t1.2	g4810.t1	
Cre08.g374400.t1.1	g4813.t1	
Cre01.g035950.t1.1	g4814.t1	
Cre01.g035950.t1.1	g4814.t1	
Cre02.g118050.t1.2	g4815.t1	Homologous to cyclin U
Cre03.g152800.t1.2	g4816.t1	
Cre10.g445650.t1.2	g4817.t1	Structural Maintenance of Chromosomes protein 3 homolog, ChromDB CPC3403; Subunit of the condensin complex, which reorganizes chromosomes during cell division; coiled-coil protein of the SMC family involved in chromosome condensation and segregation
Cre03.g171700.t1.1	g4818.t1	
Cre10.g453100.t1.2	g481.t1	
Cre16.g692550.t1.1	g4820.t1	DNA mismatch repair protein, MutS homolog. Forms a complex with MutL (see MLH genes). Orthologous to AT4G17380, involved in the early steps of meiotic recombination
Cre02.g107600.t1.2	g4821.t1	
Cre12.g531150.t1.1	g4822.t1	
Cre07.g321350.t1.2	g4823.t1	
Cre08.g363300.t1.2	g4825.t1	
Cre06.g308500.t1.2	g4826.t1	Putative carbamoyl phosphate synthase (glutamate dependent), small subunit (EC 6.3.5.5); Target-P predicts organelle (weakly mitochondrial) targeting. Previously annotated as CMPS1
Cre09.g386735.t1.1	g4827.t1	Dihydrolipoamide acetyltransferase, probably mitochondrial; EC 2.3.1.12); E2 component of pyruvate dehydrogenase complex Dihydrolipoamide acetyltransferase, probably mitochondrial; EC 2.3.1.12); E2 component of pyruvate dehydrogenase complex
Cre16.g680100.t1.2	g4831.t1	
Cre09.g392430.t1.1	g4833.t1	
Cre13.g605050.t1.1	g4834.t1	
Cre12.g537500.t1.1	g4835.t1	
Cre13.g589250.t1.2	g4837.t1	
Cre13.g577500.t1.2	g4840.t1	Endosomal Qb-SNARE/vSNARE, Vti1-family (Qb.III.b). Expressed Protein. Class Qb.III.b SNARE, involved in Golgi/Endosomal trafficking (PMID: 17596510). Previously annotated as VTI1
Cre09.g407110.t1.1	g4842.t1	
Cre09.g388689.t1.1	g4843.t1	
Cre06.g304850.t1.1	g4845.t1	
Cre06.g304850.t1.1	g4845.t1	
Cre15.g640200.t1.1	g4848.t1	
Cre12.g555951.t1.1	g4849.t1	
Cre05.g236950.t1.1	g484.t1	
Cre08.g380250.t1.2	g4850.t1	Small Intrinsically Unstructured Polypeptide known as CP12; functions in the Calvin cycle, associating with GAPDH and PRK and modifying their enzymatic properties; chloroplast-targeted [PMID: 8980547, PMID: 12492483, PMID: 12846565]
Cre12.g524300.t1.2	g4851.t1	Conserved TPR repeat protein related to YCF37
Cre02.g142353.t1.1	g4852.t1	
Cre14.g633400.t1.1	g4854.t1	
Cre10.g454550.t1.2	g4855.t1	Similar to Cox19 protein, involved in assembly of cytochrome oxidase PMID: 15710684
Cre06.g260950.t1.2	g4856.t1	
Cre10.g464100.t1.2	g485.t1	
Cre13.g570550.t1.2	g4864.t1	CMP/dCMP deaminase, zinc-binding; Cytidine aminohydrolase (CDA). Previously annotated as CDD1
Cre02.g082877.t1.1	g4865.t1	
Cre02.g097900.t1.2	g4866.t1	Putative aspartate aminotransferase (EC 2.6.1.1); predicted by Target-P as mitochondrial; predicted as plastidic by homology, Found in proteomic survey of the mitochondrion
Cre06.g278750.t1.2	g4867.t1	Uncoupling protein, probably mitochondrial
Cre06.g308150.t1.2	g486.t1	DnaJ-like protein; contains N-terminal J-domain (pfam00226); weak homology with rice Q337D7 and Arabidopsis Q39079, which is annotated as ER-localized, transmembrane protein containing coiled-coil
Cre08.g373050.t1.1	g4870.t1	
Cre06.g278170.t1.1	g4872.t1	Similar to fasciclin/TGFbeta-induced protein/Volvox CAM (algal-CAM); contains 7 (!) FAS1 (BIgH3) domains, involved in cell recognition; probably extracellular, GPI-anchored (by homology) [PMID: 7925267]; this protein was also found in the flagellar proteo Similar to fasciclin/TGFbeta-induced protein/Volvox CAM (algal-CAM); contains 7 (!) FAS1 (BIgH3) domains, involved in cell recognition; probably extracellular, GPI-anchored (by homology) [PMID: 7925267]; this protein was also found in the flagellar proteo
Cre12.g556650.t1.2	g4874.t1	Subunit of anaphase promoting complex
Cre06.g260700.t1.2	g4875.t1	Xanthine/uracil/vitamin C permease-like. Related to plants and fungi; also related to bacterial inner membrane proteins
Cre12.g523100.t1.1	g4876.t1	
Cre06.g305050.t1.1	g4878.t1	Endonuclease/exonuclease/phosphatase family protein. Expressed protein conserved in the green lineage. Previously annotated as CGL45
Cre16.g659400.t1.1	g4879.t1	
Cre10.g425200.t1.1	g4880.t1	
Cre01.g025900.t1.2	g4881.t1	
Cre16.g666200.t1.2	g4882.t1	
Cre12.g547000.t1.2	g4885.t1	
Cre12.g504350.t1.2	g4886.t1	
Cre12.g523850.t1.2	g4887.t1	Core I subunit of mitochondrial Complex III (ubiquinol:cytochrome c oxidoreductase) [PMID: 12746537]; putative mitochondrial processing peptidase, beta subunit (MPPB), identified in proteomic survey of mitochondrial membranes [PMID: 15710684]
Cre07.g314500.t1.1	g4888.t1	
Cre03.g163200.t1.1	g4889.t1	
Cre17.g710800.t1.2	g488.t1	Pfam01106, NifU-like domain; contains a C-terminal NifU domain (involved in biogenesis of FeS clusters). Previously annotated as NIFU3
Cre06.g262000.t1.2	g4890.t1	
Cre12.g521150.t1.2	g4891.t1	Conserved expressed protein with Dof type zinc finger
Cre12.g500350.t1.2	g4892.t1	
Cre01.g034150.t1.1	g4895.t1	
Cre17.g716050.t1.1	g4896.t1	
Cre09.g387245.t1.1	g4897.t1	
Cre12.g500500.t1.1	g4899.t1	Similar to sterol-C24-Methyltransferase from Arabidopsis. Previously annotated as SMT1 but this conflicts with a series of smt mutants identified by Fang and Umen as suppressors of MAT3 size control
Cre10.g441500.t1.2	g4901.t1	
Cre07.g338400.t1.1	g4902.t1	
Cre05.g247600.t1.2	g4904.t1	E2 Ubiquitin conjugating enzyme
Cre06.g256420.t1.2	g4905.t1	
Cre06.g256420.t1.2	g4905.t1	
Cre01.g009650.t1.2	g4906.t1	Basal body protein and putative AP2 domain transcription factor, found in basal body proteome [PMID: 15964273]. Transcript upregulated during flagellar regeneration.
Cre12.g529400.t1.2	g4908.t1	Cytosolic 80S ribosomal protein S27e, isoform 1; Cytosolic 40S small ribosomal subunit protein S27e, isoform 1. Previously annoated as RPS27-A
Cre14.g632300.t1.1	g4909.t1	
Cre14.g632501.t1.1	g490.t1	
Cre12.g514950.t1.1	g4911.t1	DNA helicase. Green-lineage-and-diatoms conserved protein related to Arabidopsis protein with Toprim domain. Previously annotated as CGLD17
Cre10.g439100.t1.2	g4912.t1	T-complex protein 1, alpha subunit (TCP-1-alpha) (CCT-alpha) (TCPA); subunit of cytosolic chaperonin complex
Cre03.g186800.t1.2	g4913.t1	
Cre02.g099200.t1.1	g4914.t1	
Cre02.g104100.t1.2	g4916.t1	
Cre03.g204750.t1.2	g4917.t1	
Cre13.g579100.t1.1	g4918.t1	Subunit 1 of Anaphase Promoting Complex. Cell cycle regulated E3 ubiquitin ligase. Gene model should be combined with downstream model, Au9.Cre13.g579050(-)
Cre13.g579100.t1.1	g4918.t1	Subunit 1 of Anaphase Promoting Complex. Cell cycle regulated E3 ubiquitin ligase. Gene model should be combined with downstream model, Au9.Cre13.g579050(-)
Cre13.g579100.t1.1	g4918.t1	Subunit 1 of Anaphase Promoting Complex. Cell cycle regulated E3 ubiquitin ligase. Gene model should be combined with downstream model, Au9.Cre13.g579050(-)
Cre14.g627800.t1.2	g4919.t1	
Cre03.g144524.t1.1	g491.t1	
Cre06.g278259.t1.1	g4921.t1	
Cre19.g750547.t1.1	g4922.t1	Putative mitochondrial NAD(P)H dehydrogenase. Rotenone-insensitive; external face of inner membrane (i.e. in the intermembrane space). Contains putative calcium-binding motif (EF-hand) found in plant NDB [PMID: 10571867; PMID: 14731260]
Cre07.g339750.t1.2	g4923.t1	Ferrochelatase, chloroplast precursor (Protoheme ferro-lyase)(Heme synthetase); matches gi:13249285; PMID: 16306143. Previously annotated as HEM15 and FeC
Cre12.g518950.t1.2	g4924.t1	
Cre07.g344850.t1.2	g4925.t1	Catalytic subunit of the decapping enzyme complex, which removes the 5' cap structure from mRNAs prior to their degradation; member of the Nudix hydrolase family; homologue of S. cerevisiae Dcp2
Cre09.g413750.t1.1	g4929.t1	
Cre14.g632501.t1.1	g492.t1	
Cre08.g367200.t1.1	g4934.t1	Hypothetical Conserved Protein. Similar to VPS52/SAC2, a component of the GARP (Golgi-associated retrograde protein) complex
Cre16.g674700.t1.2	g4935.t1	
Cre02.g102400.t1.2	g4937.t1	
Cre16.g671150.t1.2	g4938.t1	
Cre07.g323150.t1.2	g4941.t1	
Cre12.g531100.t1.2	g4942.t1	20S proteasome beta subunit A2 (beta 1), (PRE3) (PSMB6) (PSMB9), peptidylglutamyl hydrolyzing activity. Previously annotated as PBA2
Cre16.g663200.t1.1	g4943.t1	Flagellar Associated Protein, found in the flagellar proteome [PMID: 15998802]
Cre06.g305200.t1.1	g4944.t1	
Cre10.g459600.t1.1	g4946.t1	
Cre01.g030950.t1.1	g4948.t1	
Cre10.g441050.t1.2	g4949.t1	
Cre10.g441050.t1.2	g4949.t2	
Cre17.g719000.t1.2	g494.t1	Putative DEAD box protein UAP56, spliceosome-associated, part of EJC, involved in transport of mRNA out of nucleus. Identified by Abe et al. 2004 [PMID: 15459796] as NSG12, a gene expressed during nitrogen-starved gametogenesis. Previously annotated as U
Cre12.g517500.t1.1	g4951.t1	
Cre10.g440200.t1.1	g4955.t1	Subunit of the condensin complex, which reorganizes chromosomes during cell division; coiled-coil protein of the SMC family involved in chromosome condensation and segregation. This is one of two SMC5 models near each other on scaffold 10.
Cre04.g225050.t1.1	g4956.t1	
Cre09.g394850.t1.2	g4957.t1	LrgB-like protein, mitochondrial localization assumed; present in thylakoid-enriched fraction based on mass spectrometric peptide identification [PMID: 17078018]
Cre06.g271050.t1.1	g4959.t1	
Cre10.g447100.t1.2	g495.t1	
Cre01.g033832.t1.1	g4960.t1	
Cre12.g518107.t1.2	g4961.t1	
Cre13.g578350.t1.2	g4963.t1	
Cre09.g390300.t1.1	g4964.t1	
Cre07.g319850.t1.2	g4965.t1	
Cre02.g091750.t1.2	g4966.t1	
Cre09.g401750.t1.1	g4967.t1	
Cre03.g165700.t1.1	g4968.t1	Pyruvate decarboxylase [EC 4.1.1.1]; requires thiamine pyrophosphate (TPP) (vitamin B1) as a cofactor. Homologous with the alpha subunit of the E1 component of the mitochondrial pyruvate dehydrogenase complex (mtPDC) that catalyzes the oxidative decarbox
Cre09.g398030.t1.1	g4969.t1	
Cre07.g355400.t1.1	g496.t1	Cyclin dependent kinase; Chlamydomonas specific; PVTSIRE motif. Novel CDK subfamily
Cre12.g499500.t1.1	g4970.t1	Sulfur acclimation protein 3, Snf1-like serine/threonine kinase; positive and negative regulator of sulfur deficiency responses; NCBI accessions AF100162 (mRNA) and AAC98509 (protein) [PMID: 10368187]
Cre10.g423350.t1.2	g4971.t1	
Cre14.g619550.t1.2	g4972.t1	(PSA3) 20S proteasome alpha subunit G (type 3)
Cre14.g619550.t1.2	g4972.t2	(PSA3) 20S proteasome alpha subunit G (type 3)
Cre17.g702400.t1.2	g4975.t1	RNA pseudouridine synthase
